"sales_id","shop_id","week_no","start_date","end_date","sales_amount","sales_target","item_sold","transactions","staff_hours","staff_hours_target","labour_cost","labour_cost_target","total_tax","sales_status"
"3498178","93","33","42583","42589","10188.80","15000.00","1661.00","801","6.9375","0","2797","3000.00","1329.25","1"
"3561187","17","34","42590","42596","13774.73","17000.00","2643.00","1509","8.1041666666667","0","3064","2800.00","1832.92","1"
"3561189","20","34","42590","42596","24750.35","29000.00","4167.00","2204","12.716678240741","0.014583333333333","4806","4700.00","484679","1"
"3561191","27","34","42590","42596","33313.50","35000.00","5550.00","2492","13.145833333333","0.015798611111111","5115","4900.00","4346.75","1"
"3561193","28","34","42590","42596","16521.65","18000.00","2769.00","1417","8.3541666666667","0.0097222222222222","3270","3200.00","2155.59","1"
"3561195","30","34","42590","42596","30061.35","34000.00","4854.00","2244","12.822916666667","0.017013888888889","4978","4900.00","3925.54","1"
"3561197","31","34","42590","42596","20406.03","26000.00","3320.00","1594","9.5","0","3638","4100.00","2662.56","1"
"3561199","33","34","42590","42596","15254.96","18000.00","2608.00","1269","7.8541666666667","0.011342592592593","3031","3500.00","1990.42","1"
"3561201","34","34","42590","42596","15826.40","19000.00","2888.00","1250","8.625","0.012152777777778","3250","3600.00","2064.27","1"
"3561203","36","34","42590","42596","20848.00","23000.00","3786.00","2129","9.5708449074074","0.012962962962963","3710","3700.00","2720.40","1"
"3561205","37","34","42590","42596","24874.35","26000.00","4399.00","2517","9.5104166666667","0","3771","4100.00","493353","1"
"3561207","38","34","42590","42596","34141.50","38000.00","5255.00","2913","13.188958333333","0.017824074074074","5319","5500.00","4451.34","1"
"3561209","39","34","42590","42596","27374.98","32000.00","4363.00","2187","12.09375","0.014583333333333","4665","4500.00","611022","1"
"3561211","40","34","42590","42596","28314.84","34000.00","4625.00","2069","12","0.016203703703704","4586","4900.00","3694.29","1"
"3561213","41","34","42590","42596","24736.90","29000.00","3972.00","1938","15.168796296296","0.016203703703704","5868","4900.00","3226.65","1"
"3561215","42","34","42590","42596","19168.18","22000.00","3137.00","1586","8.625","0.010532407407407","3364","3400.00","2499.99","1"
"3561217","43","34","42590","42596","23870.44","27000.00","3942.00","1840","12.614583333333","0","4865","4500.00","3113.45","1"
"3561219","44","34","42590","42596","23644.10","27000.00","3947.00","1918","13.65625","0.016203703703704","5246","4900.00","432601","1"
"3561221","45","34","42590","42596","13432.92","17000.00","2246.00","1434","7.3020833333333","0","2799","2900.00","1752.89","1"
"3561223","46","34","42590","42596","14980.41","16000.00","2388.00","1341","8.4583333333333","0","3263","3000.00","1953.59","1"
"3561225","48","34","42590","42596","13775.50","13000.00","1539.00","893","8.1666666666667","0","3028","2800.00","1797.29","1"
"3561227","49","34","42590","42596","10522.16","11000.00","1296.00","936","6.7291666666667","0","2537","2600.00","1373.41","1"
"3561229","50","34","42590","42596","11113.00","12000.00","1414.00","785","5.84375","0.0081018518518519","2269","2200.00","1454.36","1"
"3561231","55","34","42590","42596","34318.20","37000.00","5793.00","4021","14.5625","0.018634259259259","5538","5500.00","4477.57","1"
"3561233","56","34","42590","42596","21481.00","23000.00","3435.00","2067","9.9166666666667","0.012962962962963","3742","3700.00","2802.18","1"
"3561235","57","34","42590","42596","21126.94","24000.00","3386.00","2004","9.34375","0","3445","4000.00","2755.88","1"
"3561237","58","34","42590","42596","13225.80","17000.00","2110.00","1377","11.135416666667","0.012152777777778","4279","3700.00","1728.34","1"
"3561239","59","34","42590","42596","0.00","46000.00","0.00","0","0","0.021469907407407","0","6600.00","0.00","1"
"3561241","60","34","42590","42596","39309.02","45000.00","5933.00","3609","10.90625","0.024305555555556","4194","8000.00","5128.00","1"
"3561243","61","34","42590","42596","17942.34","16000.00","3068.00","1443","8.15625","0","3171","3000.00","2341.33","1"
"3561245","62","34","42590","42596","4834.20","7000.00","510.00","401","4.0729166666667","0.0048611111111111","1545","1550.00","630.88","1"
"3561247","63","34","42590","42596","25039.70","29000.00","4115.00","2022","10.800011574074","0","4333","4400.00","3267.35","1"
"3561249","64","34","42590","42596","9783.90","13000.00","1750.00","1012","8.71875","0","3269","2600.00","1276.80","1"
"3561251","65","34","42590","42596","2450.70","5000.00","297.00","210","0","0","0","1350.00","319.77","1"
"3561253","66","34","42590","42596","11241.72","16000.00","1855.00","886","7.53125","0.0097222222222222","2916","3000.00","1466.06","1"
"3561255","67","34","42590","42596","46150.56","50000.00","6964.00","3872","10.666666666667","0","4079","8700.00","6026.54","1"
"3561257","68","34","42590","42596","20066.40","22000.00","3211.00","1606","11.693773148148","0","4700","4200.00","2616.96","1"
"3561259","69","34","42590","42596","5960.80","8000.00","1125.00","710","3.8645833333333","0.0048611111111111","1525","1600.00","777.65","1"
"3561261","70","34","42590","42596","6002.64","9000.00","1043.00","712","6.0500115740741","0.008912037037037","2267","2300.00","782.62","1"
"3561263","71","34","42590","42596","7263.44","11000.00","1280.00","844","5.65625","0.0072916666666667","2126","1500.00","947.15","1"
"3561265","72","34","42590","42596","12613.20","16000.00","2049.00","1213","7.7916666666667","0","2973","3000.00","1645.37","1"
"3561267","73","34","42590","42596","11172.50","12000.00","2002.00","1344","6.2062615740741","0.0068865740740741","2397","1900.00","1457.35","1"
"3561269","74","34","42590","42596","10234.08","13000.00","1774.00","1188","5.7291666666667","0.0081018518518519","2193","2200.00","1335.22","1"
"3561271","75","34","42590","42596","10832.94","11000.00","1160.00","947","6.6125115740741","0.0072916666666667","1976","2100.00","1413.94","1"
"3561273","76","34","42590","42596","22453.96","26000.00","3413.00","2266","10.760416666667","0","4096","4500.00","2927.74","1"
"3561275","77","34","42590","42596","9405.70","10000.00","1114.00","693","5.5208333333333","0.0072916666666667","2048","2100.00","1227.20","1"
"3561277","78","34","42590","42596","15559.32","20000.00","2405.00","1291","9.6458333333333","0.010532407407407","3530","3300.00","2029.76","1"
"3561279","79","34","42590","42596","64313.96","70000.00","9524.00","5551","19.870300925926","0.034027777777778","7488","11000.00","8388.13","1"
"3561281","80","34","42590","42596","18940.80","23000.00","3179.00","1824","9.9041782407407","0.013773148148148","3889","4000.00","2474.32","1"
"3561283","81","34","42590","42596","7510.50","7000.00","1059.00","633","5.875","0.0072916666666667","2231","2000.00","982.42","1"
"3561285","82","34","42590","42596","18280.00","26000.00","3043.00","1518","11.956261574074","0.016203703703704","4500","5000.00","2385.86","1"
"3561287","83","34","42590","42596","19794.50","33000.00","3367.00","2127","9.8146296296296","0","3537","5600.00","2581.60","1"
"3561289","84","34","42590","42596","6342.40","7000.00","811.00","531","4.0416666666667","0.0064814814814815","1481","1800.00","830.08","1"
"3561291","85","34","42590","42596","7636.00","10000.00","1316.00","855","0","0.10694444444444","0","140.00","995.71","1"
"3561293","86","34","42590","42596","29851.55","35000.00","4987.00","2523","17.052083333333","0.018634259259259","6541","5500.00","727778","1"
"3561295","87","34","42590","42596","18636.40","25000.00","3025.00","1682","0","0.013773148148148","0","4100.00","2430.58","1"
"3561297","88","34","42590","42596","27476.20","35000.00","4619.00","2849","12.913981481481","0.017013888888889","5043","5300.00","3585.30","1"
"3561299","89","34","42590","42596","17291.55","18000.00","2505.00","1545","4.929212962963","0.0097222222222222","1854","3200.00","2256.35","1"
"3561301","90","34","42590","42596","9436.40","11000.00","1207.00","753","5.65625","0","2192","2600.00","1232.02","1"
"3561303","91","34","42590","42596","13195.27","25000.00","2045.00","1079","8.5208333333333","0.19444444444444","3413","250.00","1721.13","1"
"3561305","92","34","42590","42596","8283.67","10000.00","919.00","474","5.8541666666667","0.12152777777778","2166","150.00","1081.05","1"
"3561307","93","34","42590","42596","10238.06","15000.00","1644.00","826","6.78125","0","2745","3000.00","1335.46","1"
"3561309","94","34","42590","42596","11466.56","25000.00","1792.00","968","0","0.16666666666667","0","250.00","1495.84","1"
"3561311","95","34","42590","42596","6181.79","10000.00","746.00","434","0","0.12152777777778","0","150.00","806.76","1"
"3621415","17","35","42597","42603","14377.72","17000.00","2726.00","1543","8.2604166666667","0","3104","2800.00","1917.89","1"
"3621417","20","35","42597","42603","27276.76","29000.00","4593.00","2374","12.239583333333","0.014583333333333","4696","4700.00","3557.22","1"
"3621419","27","35","42597","42603","36772.19","35000.00","6010.00","2695","13.586064814815","0.015798611111111","5291","4900.00","1059113","1"
"3621421","28","35","42597","42603","17297.30","18000.00","2861.00","1466","8.3645833333333","0.0097222222222222","3275","3200.00","2256.91","1"
"3621423","30","35","42597","42603","32520.94","34000.00","5373.00","2389","13.802083333333","0.017013888888889","5344","4900.00","856312","1"
"3621425","31","35","42597","42603","22638.40","26000.00","3655.00","1782","10.104166666667","0","3847","4100.00","2953.92","1"
"3621427","33","35","42597","42603","16327.50","18000.00","2781.00","1375","8.0416666666667","0.011342592592593","3111","3500.00","2130.16","1"
"3621429","34","35","42597","42603","16242.76","19000.00","3009.00","1363","8.3645833333333","0.012152777777778","3139","3600.00","2118.34","1"
"3621431","36","35","42597","42603","22624.10","23000.00","4069.00","2282","9.3333333333333","0.012962962962963","3607","3700.00","2951.96","1"
"3621433","37","35","42597","42603","23384.69","26000.00","4181.00","2469","10.591678240741","0","4070","4100.00","3056.63","1"
"3621435","38","35","42597","42603","34425.60","38000.00","5283.00","2956","12.885416666667","0.017824074074074","5236","5500.00","4488.53","1"
"3621437","39","35","42597","42603","28233.76","32000.00","4533.00","2233","12.145833333333","0.014583333333333","4683","4500.00","3683.29","1"
"3621439","40","35","42597","42603","31504.50","34000.00","5069.00","2294","12.479166666667","0.016203703703704","4848","4900.00","4110.83","1"
"3621441","41","35","42597","42603","25861.86","29000.00","4189.00","2004","12.954189814815","0.016203703703704","4988","4900.00","3375.55","1"
"3621443","42","35","42597","42603","21046.86","22000.00","3321.00","1704","8.96875","0.010532407407407","3500","3400.00","2744.76","1"
"3621445","43","35","42597","42603","25786.76","27000.00","4223.00","1912","11.977094907407","0","4674","4500.00","3363.38","1"
"3621447","44","35","42597","42603","25825.90","27000.00","4330.00","2140","13.760416666667","0.016203703703704","5300","4900.00","3368.74","1"
"3621449","45","35","42597","42603","13160.78","17000.00","2235.00","1407","7.1770833333333","0","2751","2900.00","1718.65","1"
"3621451","46","35","42597","42603","17000.63","16000.00","2664.00","1494","8.5416666666667","0","3307","3000.00","2218.49","1"
"3621453","48","35","42597","42603","13083.66","13000.00","1464.00","867","8.4583333333333","0","3136","2800.00","1707.01","1"
"3621455","49","35","42597","42603","10333.49","11000.00","1264.00","883","6.7395833333333","0","2540","2600.00","1349.00","1"
"3621457","50","35","42597","42603","11815.40","12000.00","1460.00","802","6.0520833333333","0.0081018518518519","2355","2200.00","1544.77","1"
"3621459","55","35","42597","42603","37178.48","37000.00","6368.00","4440","15.520833333333","0.018634259259259","5919","5500.00","1077223","1"
"3621461","56","35","42597","42603","21078.60","23000.00","3386.00","1970","10.125","0.012962962962963","3852","3700.00","2749.74","1"
"3621463","57","35","42597","42603","23066.98","24000.00","3576.00","2160","11.229166666667","0","4145","4000.00","3008.46","1"
"3621465","58","35","42597","42603","14224.00","17000.00","2374.00","1503","10.489583333333","0.012152777777778","4035","3700.00","1859.16","1"
"3621467","59","35","42597","42603","0.00","46000.00","0.00","0","0","0.021469907407407","0","6600.00","0.00","1"
"3621469","60","35","42597","42603","39275.19","45000.00","5904.00","3564","11.6875","0.024305555555556","4416","8000.00","5123.72","1"
"3621471","61","35","42597","42603","19316.36","16000.00","3288.00","1555","8.6354166666667","0","3345","3000.00","2520.82","1"
"3621473","62","35","42597","42603","5449.74","7000.00","569.00","449","4.0416666666667","0.0048611111111111","1542","1550.00","711.18","1"
"3621475","63","35","42597","42603","28672.78","29000.00","4881.00","2263","11.372928240741","0","4557","4400.00","3741.47","1"
"3621477","64","35","42597","42603","10794.52","13000.00","1908.00","1130","8.8125","0","3254","2600.00","1408.46","1"
"3621479","65","35","42597","42603","2377.92","5000.00","272.00","207","0","0","0","1350.00","310.31","1"
"3621481","66","35","42597","42603","12760.50","16000.00","2084.00","1019","7.5208333333333","0.0097222222222222","2907","3000.00","1664.22","1"
"3621483","67","35","42597","42603","45705.35","50000.00","7005.00","3962","10.112511574074","0","3846","8700.00","5961.64","1"
"3621485","68","35","42597","42603","21151.32","22000.00","3279.00","1683","11.881273148148","0","4755","4200.00","2758.41","1"
"3621487","69","35","42597","42603","6051.60","8000.00","1104.00","717","4.4895833333333","0.0048611111111111","1768","1600.00","789.75","1"
"3621489","70","35","42597","42603","6422.42","9000.00","1151.00","759","5.7395833333333","0.008912037037037","2154","2300.00","837.36","1"
"3621491","71","35","42597","42603","8678.60","11000.00","1478.00","964","5.84375","0.0072916666666667","2194","1500.00","1132.08","1"
"3621493","72","35","42597","42603","14465.60","16000.00","2321.00","1336","7.875","0","3029","3000.00","1887.19","1"
"3621495","73","35","42597","42603","11693.50","12000.00","2050.00","1416","6.9896412037037","0.0068865740740741","2707","1900.00","1525.12","1"
"3621497","74","35","42597","42603","10990.48","13000.00","1845.00","1266","6.09375","0.0081018518518519","2326","2200.00","1433.78","1"
"3621499","75","35","42597","42603","8163.44","11000.00","898.00","719","6.8645833333333","0.0072916666666667","2129","2100.00","1065.85","1"
"3621501","76","35","42597","42603","24455.91","26000.00","3689.00","2423","10.854166666667","0","4135","4500.00","3188.51","1"
"3621503","77","35","42597","42603","8294.85","10000.00","1009.00","637","5.6458333333333","0.0072916666666667","2161","2100.00","1082.39","1"
"3621505","78","35","42597","42603","17468.42","20000.00","2696.00","1479","9.78125","0.010532407407407","3580","3300.00","2278.46","1"
"3621507","79","35","42597","42603","61522.94","70000.00","9025.00","5205","18.404895833333","0.034027777777778","6937","11000.00","8023.88","1"
"3621509","80","35","42597","42603","19054.02","23000.00","3196.00","1806","9.46875","0.013773148148148","3741","4000.00","2489.96","1"
"3621511","81","35","42597","42603","2086906","7000.00","1049.00","591","5.6458333333333","0.0072916666666667","2140","2000.00","995.67","1"
"3621513","82","35","42597","42603","22147.46","26000.00","3702.00","1826","13.194074074074","0.016203703703704","4977","5000.00","2890.67","1"
"3621515","83","35","42597","42603","20929.93","33000.00","3505.00","2192","12.944189814815","0","4767","5600.00","2729.69","1"
"3621517","84","35","42597","42603","6572.91","7000.00","821.00","548","4.75","0.0064814814814815","1763","1800.00","860.05","1"
"3621519","85","35","42597","42603","10939.32","10000.00","1936.00","1192","1.1666666666667","0.10694444444444","532","140.00","1427.02","1"
"3621521","86","35","42597","42603","30411.40","35000.00","5063.00","2533","16.96875","0.018634259259259","6520","5500.00","3965.81","1"
"3621523","87","35","42597","42603","20917.63","25000.00","3388.00","1957","0","0.013773148148148","0","4100.00","2728.65","1"
"3621525","88","35","42597","42603","29362.64","35000.00","4891.00","2972","12.773263888889","0.017013888888889","4984","5300.00","3831.16","1"
"3621527","89","35","42597","42603","16320.66","18000.00","2307.00","1457","8.4711805555556","0.0097222222222222","3282","3200.00","2129.84","1"
"3621529","90","35","42597","42603","9702.35","11000.00","1254.00","751","5.8958333333333","0","2280","2600.00","1266.72","1"
"3621531","91","35","42597","42603","13985.32","25000.00","2158.00","1167","8.59375","0.19444444444444","3438","250.00","1825.42","1"
"3621533","92","35","42597","42603","8103.35","10000.00","910.00","470","5.90625","0.12152777777778","2185","150.00","1058.03","1"
"3621535","93","35","42597","42603","11240.84","15000.00","1797.00","907","6.7291666666667","0","2751","3000.00","1466.36","1"
"3621537","94","35","42597","42603","16096.19","25000.00","2541.00","1386","10.47087962963","0.19444444444444","3976","250.00","2100.17","1"
"3621539","95","35","42597","42603","7480.77","10000.00","917.00","527","7.3399074074074","0.12152777777778","2729","150.00","976.33","1"
"3684982","17","36","42604","42610","13418.60","17000.00","2580.00","1478","8.59375","0","3226","2800.00","1790.85","1"
"3684984","20","36","42604","42610","25752.86","29000.00","4277.00","2260","14.18337962963","0.014583333333333","5429","4700.00","3358.81","1"
"3684986","27","36","42604","42610","35731.91","35000.00","5913.00","2601","13.833726851852","0.015798611111111","5391","4900.00","4668.90","1"
"3684988","28","36","42604","42610","15649.44","18000.00","2599.00","1351","8.3645833333333","0.0097222222222222","3274","3200.00","2041.69","1"
"3684990","30","36","42604","42610","30385.32","34000.00","5006.00","2249","13.28125","0.017013888888889","5158","4900.00","3965.32","1"
"3684992","31","36","42604","42610","21643.71","26000.00","3476.00","1655","9.8958333333333","0","3757","4100.00","2827.81","1"
"3684994","33","36","42604","42610","15497.48","18000.00","2636.00","1333","8.5104166666667","0.011342592592593","3288","3500.00","2023.42","1"
"3684996","34","36","42604","42610","16690.50","19000.00","3054.00","1333","9.0729166666667","0.012152777777778","3403","3600.00","2176.65","1"
"3684998","36","36","42604","42610","19274.90","23000.00","3500.00","1975","9.1770833333333","0.012962962962963","3516","3700.00","224869","1"
"3685000","37","36","42604","42610","23677.57","26000.00","4175.00","2456","11.550011574074","0","4398","4100.00","3089.62","1"
"3685002","38","36","42604","42610","34383.56","38000.00","5220.00","2880","12.40625","0.017824074074074","5073","5500.00","4483.53","1"
"3685004","39","36","42604","42610","27662.14","32000.00","4408.00","2161","11.770833333333","0.014583333333333","4538","4500.00","624233","1"
"3685006","40","36","42604","42610","30018.45","34000.00","4871.00","2168","12.34375","0.016203703703704","4766","4900.00","3918.18","1"
"3685008","41","36","42604","42610","26687.35","29000.00","4358.00","2053","13.154178240741","0.016203703703704","5087","4900.00","3481.18","1"
"3685010","42","36","42604","42610","19582.12","22000.00","3159.00","1625","9.03125","0.010532407407407","3517","3400.00","2553.80","1"
"3685012","43","36","42604","42610","22857.73","27000.00","3830.00","1791","12.458333333333","0","4775","4500.00","2981.55","1"
"3685014","44","36","42604","42610","25235.62","27000.00","4201.00","2093","13.815833333333","0.016203703703704","5322","4900.00","3291.42","1"
"3685016","45","36","42604","42610","13751.37","17000.00","2319.00","1473","8.1458333333333","0","3104","2900.00","1795.53","1"
"3685018","46","36","42604","42610","16050.98","16000.00","2598.00","1432","8.2604166666667","0","3234","3000.00","2094.51","1"
"3685020","48","36","42604","42610","14323.80","13000.00","1617.00","946","8.3958333333333","0","3132","2800.00","1868.84","1"
"3685022","49","36","42604","42610","10544.64","11000.00","1305.00","924","6.625","0","2492","2600.00","1376.59","1"
"3685024","50","36","42604","42610","12015.29","12000.00","1490.00","813","5.6979166666667","0.0081018518518519","2215","2200.00","1570.09","1"
"3685026","55","36","42604","42610","36901.14","37000.00","6262.00","4255","15.247928240741","0.018634259259259","5760","5500.00","4814.50","1"
"3685028","56","36","42604","42610","21841.66","23000.00","3464.00","2067","10.125","0.012962962962963","3849","3700.00","347134","1"
"3685030","57","36","42604","42610","22678.43","24000.00","3606.00","2158","11.166666666667","0","3471","4000.00","2958.36","1"
"3685032","58","36","42604","42610","12412.00","17000.00","2110.00","1294","10.239583333333","0.012152777777778","3940","3700.00","1622.94","1"
"3685034","59","36","42604","42610","0.00","46000.00","0.00","0","0","0.021469907407407","0","6600.00","0.00","1"
"3685036","60","36","42604","42610","39458.46","45000.00","5894.00","3557","11.6875","0.024305555555556","4484","8000.00","1186644","1"
"3685038","61","36","42604","42610","17761.80","16000.00","2984.00","1410","8.5104166666667","0","3287","3000.00","2317.70","1"
"3685040","62","36","42604","42610","5902.88","7000.00","630.00","496","3.9895833333333","0.0048611111111111","1516","1550.00","770.19","1"
"3685042","63","36","42604","42610","26209.80","29000.00","4360.00","2133","11.162523148148","0","4460","4400.00","3419.99","1"
"3685044","64","36","42604","42610","8407.44","13000.00","1455.00","859","8.6875","0","3208","2600.00","1097.15","1"
"3685046","65","36","42604","42610","2615.20","5000.00","302.00","212","0","0","0","1350.00","341.22","1"
"3685048","66","36","42604","42610","11997.00","16000.00","1993.00","954","7.125","0.0097222222222222","2735","3000.00","1564.71","1"
"3685050","67","36","42604","42610","44262.38","50000.00","6760.00","3825","11.462546296296","0","4367","8700.00","5778.16","1"
"3685052","68","36","42604","42610","19010.60","22000.00","3050.00","1542","11.34375","0","4524","4200.00","2479.24","1"
"3685054","69","36","42604","42610","5385.70","8000.00","995.00","661","3.84375","0.0048611111111111","1532","1600.00","702.72","1"
"3685056","70","36","42604","42610","6023.18","9000.00","1043.00","727","5.5520833333333","0.008912037037037","2084","2300.00","785.36","1"
"3685058","71","36","42604","42610","8797.92","11000.00","1480.00","986","5.5262384259259","0.0072916666666667","2085","1500.00","1147.49","1"
"3685060","72","36","42604","42610","13261.00","16000.00","2148.00","1250","7.8020833333333","0","3021","3000.00","1730.09","1"
"3685062","73","36","42604","42610","11393.69","12000.00","2025.00","1355","5.1229282407407","0.0068865740740741","2003","1900.00","1485.82","1"
"3685064","74","36","42604","42610","10373.68","13000.00","1748.00","1178","5.6145833333333","0.0081018518518519","2161","2200.00","1353.50","1"
"3685066","75","36","42604","42610","11011.48","11000.00","1216.00","977","5.96875","0.0072916666666667","1734","2100.00","1436.86","1"
"3685068","76","36","42604","42610","24333.03","26000.00","3705.00","2452","10.947916666667","0","4172","4500.00","3172.66","1"
"3685070","77","36","42604","42610","8321.47","10000.00","1019.00","658","5.6458333333333","0.0072916666666667","2155","2100.00","1085.84","1"
"3685072","78","36","42604","42610","17369.12","20000.00","2694.00","1452","8.78125","0.010532407407407","3362","3300.00","133740","1"
"3685074","79","36","42604","42610","64673.09","70000.00","9423.00","5493","18.580532407407","0.034027777777778","6999","11000.00","8434.99","1"
"3685076","80","36","42604","42610","19548.65","23000.00","3219.00","1861","9.4166666666667","0.013773148148148","3708","4000.00","2554.59","1"
"3685078","81","36","42604","42610","7797.57","7000.00","1091.00","619","5.7604166666667","0.0072916666666667","2161","2000.00","1019.81","1"
"3685080","82","36","42604","42610","18821.30","26000.00","3144.00","1550","12.333333333333","0.016203703703704","4654","5000.00","2457.34","1"
"3685082","83","36","42604","42610","21143.50","33000.00","3541.00","2187","10.795925925926","0","4084","5600.00","2757.55","1"
"3685084","84","36","42604","42610","6509.88","7000.00","785.00","528","5.2395833333333","0.0064814814814815","1946","1800.00","852.29","1"
"3685086","85","36","42604","42610","7978.22","10000.00","1382.00","877","6.8792013888889","0.10694444444444","2783","140.00","1040.65","1"
"3685088","86","36","42604","42610","29146.54","35000.00","4864.00","2497","17.34587962963","0.018634259259259","6625","5500.00","3800.38","1"
"3685090","87","36","42604","42610","18224.00","25000.00","3002.00","1680","0","0.013773148148148","0","4100.00","174435","1"
"3685092","88","36","42604","42610","28849.04","35000.00","4811.00","2918","12.820844907407","0.017013888888889","5042","5300.00","3764.48","1"
"3685094","89","36","42604","42610","16881.60","18000.00","2425.00","1517","7.1437615740741","0.0097222222222222","2783","3200.00","2202.94","1"
"3685096","90","36","42604","42610","9496.20","11000.00","1191.00","722","5.9166666666667","0","2291","2600.00","1239.64","1"
"3685098","91","36","42604","42610","15242.56","25000.00","2423.00","1242","8.6875","0.19444444444444","3485","250.00","1992.41","1"
"3685100","92","36","42604","42610","7928.13","10000.00","855.00","470","5.9583333333333","0.12152777777778","2206","150.00","1035.47","1"
"3685102","93","36","42604","42610","11128.08","15000.00","1797.00","889","6.7708333333333","0","2735","3000.00","1451.66","1"
"3685104","94","36","42604","42610","15438.14","25000.00","2451.00","1310","11.067905092593","0.19444444444444","4239","250.00","2014.19","1"
"3685106","95","36","42604","42610","7553.56","10000.00","894.00","480","7.5729166666667","0.12152777777778","2813","150.00","985.94","1"
"3748549","17","37","42611","42617","14445.28","17000.00","2745.00","1526","8.7291666666667","0","3286","2800.00","1915.85","1"
"3748551","20","37","42611","42617","25731.35","29000.00","4318.00","2256","14.114583333333","0.014583333333333","5397","4700.00","3356.62","1"
"3748553","27","37","42611","42617","33190.35","35000.00","5471.00","2422","13.697916666667","0.015798611111111","5369","4900.00","4330.38","1"
"3748555","28","37","42611","42617","16218.20","18000.00","2649.00","1386","8.8312615740741","0.0097222222222222","3456","3200.00","79229","1"
"3748557","30","37","42611","42617","32383.42","34000.00","5295.00","2466","13.864583333333","0.017013888888889","5372","4900.00","4226.33","1"
"3748559","31","37","42611","42617","23315.07","26000.00","3743.00","1805","10.791666666667","0","4089","4100.00","3040.99","1"
"3748561","33","37","42611","42617","14601.94","18000.00","2489.00","1272","8.7395833333333","0.011342592592593","3348","3500.00","1905.33","1"
"3748563","34","37","42611","42617","16734.50","19000.00","3078.00","1364","10.620856481481","0.012152777777778","3999","3600.00","2182.85","1"
"3748565","36","37","42611","42617","17768.28","23000.00","3260.00","1766","8.8958333333333","0.012962962962963","3398","3700.00","2318.62","1"
"3748567","37","37","42611","42617","26491.13","26000.00","4584.00","2698","11.46875","0","4432","4100.00","3460.25","1"
"3748569","38","37","42611","42617","35036.30","38000.00","5346.00","3047","12.822916666667","0.017824074074074","4872","5500.00","4568.28","1"
"3748571","39","37","42611","42617","29734.50","32000.00","4711.00","2302","12.239583333333","0.014583333333333","4713","4500.00","3878.88","1"
"3748573","40","37","42611","42617","29669.68","34000.00","4830.00","2136","12.770833333333","0.016203703703704","5006","4900.00","720777","1"
"3748575","41","37","42611","42617","26619.42","29000.00","4316.00","2064","12.645833333333","0.016203703703704","4860","4900.00","3472.47","1"
"3748577","42","37","42611","42617","20276.92","22000.00","3257.00","1674","9.4895833333333","0.010532407407407","3673","3400.00","2644.13","1"
"3748579","43","37","42611","42617","26088.57","27000.00","4284.00","1995","12.831261574074","0","5006","4500.00","3403.14","1"
"3748581","44","37","42611","42617","26209.10","27000.00","4432.00","2080","13.416666666667","0.016203703703704","5167","4900.00","3418.66","1"
"3748583","45","37","42611","42617","13152.44","17000.00","2295.00","1398","7.4791666666667","0","2856","2900.00","1716.19","1"
"3748585","46","37","42611","42617","16625.12","16000.00","2655.00","1417","8.625","0","3381","3000.00","2170.42","1"
"3748587","48","37","42611","42617","12136.28","13000.00","1363.00","822","8.2604166666667","0","3090","2800.00","1583.32","1"
"3748589","49","37","42611","42617","9986.89","11000.00","1242.00","868","6.6041666666667","0","2527","2600.00","1303.69","1"
"3748591","50","37","42611","42617","11290.55","12000.00","1363.00","765","5.5208333333333","0.0081018518518519","2159","2200.00","1474.28","1"
"3748593","55","37","42611","42617","17236.66","37000.00","2950.00","1983","9.5104166666667","0.018634259259259","3572","5500.00","127684","1"
"3748595","56","37","42611","42617","21556.39","23000.00","3431.00","1989","10.229166666667","0.012962962962963","3898","3700.00","2812.13","1"
"3748597","57","37","42611","42617","22458.96","24000.00","3573.00","2083","11.270833333333","0","4117","4000.00","2929.44","1"
"3748599","58","37","42611","42617","12219.80","17000.00","1975.00","1305","10.229166666667","0.012152777777778","3937","3700.00","1599.66","1"
"3748601","59","37","42611","42617","0.00","46000.00","0.00","0","0","0.021469907407407","0","6600.00","0.00","1"
"3748603","60","37","42611","42617","42100.62","45000.00","6307.00","3749","11.770833333333","0.024305555555556","4517","8000.00","1312258","1"
"3748605","61","37","42611","42617","19809.25","16000.00","3353.00","1578","8.9791666666667","0","3477","3000.00","2585.17","1"
"3748607","62","37","42611","42617","5572.52","7000.00","580.00","460","3.84375","0.0048611111111111","1463","1550.00","727.12","1"
"3748609","63","37","42611","42617","27473.40","29000.00","4615.00","2261","10.625","0","4214","4400.00","3584.93","1"
"3748611","64","37","42611","42617","11765.00","13000.00","2035.00","1151","8.7395833333333","0","3228","2600.00","1535.52","1"
"3748613","65","37","42611","42617","2819.40","5000.00","334.00","240","0","0","0","1350.00","367.92","1"
"3748615","66","37","42611","42617","13124.12","16000.00","2160.00","1051","7.8645833333333","0.0097222222222222","3034","3000.00","1711.75","1"
"3748617","67","37","42611","42617","42092.78","50000.00","6419.00","3695","11.451122685185","0","4404","8700.00","5490.59","1"
"3748619","68","37","42611","42617","20072.50","22000.00","3225.00","1616","11.875","0","4743","4200.00","2617.66","1"
"3748621","69","37","42611","42617","5645.90","8000.00","1029.00","699","4.7041898148148","0.0048611111111111","1848","1600.00","736.63","1"
"3748623","70","37","42611","42617","6394.96","9000.00","1109.00","749","5.4375","0.008912037037037","2034","2300.00","833.98","1"
